date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:38	41988/41988	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:51:37%20GMT	https://static.wixstatic.com/media/57593f_607143c5d151462c9c4efa9ae1376e79~mv2.jpg/v1/fit/w_480,h_361,q_90,enc_avif,quality_auto/57593f_607143c5d151462c9c4efa9ae1376e79~mv2.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_607143c5d151462c9c4efa9ae1376e79_mv2.jpg/v1/fit/w_480,h_361,q_90,enc_avif,quality_auto/57593f_607143c5d151462c9c4efa9ae1376e79_mv2.jpg	(from https://www.riicweddingplanner.com/testimonials)
12:51:39	28229/28229	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:51:37%20GMT	https://static.wixstatic.com/media/57593f_dac017d195154a0eabdfe4044da069dd~mv2.jpg/v1/fill/w_480,h_361,fp_0.44_0.55,q_90,enc_avif,quality_auto/57593f_dac017d195154a0eabdfe4044da069dd~mv2.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_dac017d195154a0eabdfe4044da069dd_mv2.jpg/v1/fill/w_480,h_361,fp_0.44_0.55,q_90,enc_avif,quality_auto/57593f_dac017d195154a0eabdfe4044da069dd_mv2.jpg	(from https://www.riicweddingplanner.com/testimonials)
12:51:40	52675/52675	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:51:38%20GMT	https://static.wixstatic.com/media/57593f_35b479b95213412fb9a43a1a9a08e990~mv2.jpg/v1/fit/w_480,h_361,q_90,enc_avif,quality_auto/57593f_35b479b95213412fb9a43a1a9a08e990~mv2.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_35b479b95213412fb9a43a1a9a08e990_mv2.jpg/v1/fit/w_480,h_361,q_90,enc_avif,quality_auto/57593f_35b479b95213412fb9a43a1a9a08e990_mv2.jpg	(from https://www.riicweddingplanner.com/testimonials)
12:51:40	46863/46863	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:51:38%20GMT	https://static.wixstatic.com/media/57593f_25467c14baab4f5692b18f5b136b8553~mv2.jpg/v1/fit/w_480,h_361,q_90,enc_avif,quality_auto/57593f_25467c14baab4f5692b18f5b136b8553~mv2.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_25467c14baab4f5692b18f5b136b8553_mv2.jpg/v1/fit/w_480,h_361,q_90,enc_avif,quality_auto/57593f_25467c14baab4f5692b18f5b136b8553_mv2.jpg	(from https://www.riicweddingplanner.com/testimonials)
12:51:41	1618/1618	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:51:39%20GMT	https://static.wixstatic.com/media/57593f_b68af817067d46118168b6a0d3cc0dd9~mv2.jpg/v1/fill/w_133,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/57593f_b68af817067d46118168b6a0d3cc0dd9~mv2.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_b68af817067d46118168b6a0d3cc0dd9_mv2.jpg/v1/fill/w_133,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/57593f_b68af817067d46118168b6a0d3cc0dd9_mv2.jpg	(from https://www.riicweddingplanner.com/testimonials)
12:51:42	285949/285949	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f1a03db5f0a503dc22c18a28532372f1%22	https://static.parastorage.com/services/communities-blog-ooi/1.2932.0/client-viewer/3457.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/communities-blog-ooi/1.2932.0/client-viewer/3457.chunk.min.js	(from https://www.riicweddingplanner.com/blog)
12:51:42	50937/50937	---MCZ	200	added ('OK')	application/javascript	etag:W/%2239c3f74235c6a536c80355aa41064366%22	https://static.parastorage.com/services/communities-blog-ooi/1.2932.0/client-viewer/post-list-pro-gallery.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/communities-blog-ooi/1.2932.0/client-viewer/post-list-pro-gallery.chunk.min.js	(from https://www.riicweddingplanner.com/blog)
12:51:47	1837774/1837774	---MCZ	200	added ('OK')	text/html	etag:W/%224aa74b07b89f8863d2b84129f203edca%22	https://www.riicweddingplanner.com/post/nh%e1%bb%afng-kh%c3%b3-kh%c4%83n-th%c6%b0%e1%bb%9dng-g%e1%ba%b7p-c%e1%bb%a7a-cdcr-ngo%e1%ba%a1i-qu%e1%bb%91c	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/post/nh%e1%bb%afng-kh%c3%b3-kh%c4%83n-th%c6%b0%e1%bb%9dng-g%e1%ba%b7p-c%e1%bb%a7a-cdcr-ngo%e1%ba%a1i-qu%e1%bb%91c.html	(from https://www.riicweddingplanner.com/blog)
12:51:49	1819189/1819189	---MCZ	200	added ('OK')	text/html	etag:W/%22b53f70db65745cdbb585a9619ce442b9%22	https://www.riicweddingplanner.com/post/kh%c6%b0%c6%a1ng-th%e1%ba%a3o-ph%e1%ba%a7n-3-b%e1%ba%a5t-ng%e1%bb%9d-n%e1%bb%91i-ti%e1%ba%bfp-b%e1%ba%a5t-ng%e1%bb%9d	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/post/kh%c6%b0%c6%a1ng-th%e1%ba%a3o-ph%e1%ba%a7n-3-b%e1%ba%a5t-ng%e1%bb%9d-n%e1%bb%91i-ti%e1%ba%bfp-b%e1%ba%a5t-ng%e1%bb%9d.html	(from https://www.riicweddingplanner.com/blog)
12:51:52	1813322/1813322	---MCZ	200	added ('OK')	text/html	etag:W/%2202cad8b0b308dde5984b1e8a1a3e5950%22	https://www.riicweddingplanner.com/post/kh%c6%b0%c6%a1ng-th%e1%ba%a3o-ph%e1%ba%a7n-2-%c4%91%e1%bb%93ng-h%e1%bb%93-c%c3%a1t-s%e1%bb%b1-h%e1%bb%afu-h%e1%ba%a1n-c%e1%bb%a7a-th%e1%bb%9di-gian-v%c3%b4-h%e1%ba%a1n	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/post/kh%c6%b0%c6%a1ng-th%e1%ba%a3o-ph%e1%ba%a7n-2-%c4%91%e1%bb%93ng-h%e1%bb%93-c%c3%a1t-s%e1%bb%b1-h%e1%bb%afu-h%e1%ba%a1n-c%e1%bb%a7a-th%e1%bb%9di-gian-v%c3%b4-h%e1%ba%a1n.html	(from https://www.riicweddingplanner.com/blog)
12:51:54	1804179/1804179	---MCZ	200	added ('OK')	text/html	etag:W/%22f85931490fbf07f423379cf910374031%22	https://www.riicweddingplanner.com/post/kh%c6%b0%c6%a1ng-th%e1%ba%a3o-ph%e1%ba%a7n-1-10-n%c4%83m-b%c3%aan-nhau-6-n%c4%83m-chi%e1%ba%bfn-%c4%91%e1%ba%a5u-v%e1%bb%9bi-c%c4%83n-b%e1%bb%87nh-hi%e1%ba%bfm-g%e1%ba%b7p	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/post/kh%c6%b0%c6%a1ng-th%e1%ba%a3o-ph%e1%ba%a7n-1-10-n%c4%83m-b%c3%aan-nhau-6-n%c4%83m-chi%e1%ba%bfn-%c4%91%e1%ba%a5u-v%e1%bb%9bi-c%c4%83n-b%e1%bb%87nh-hi%e1%ba%bfm-g%e1%ba%b7p.html	(from https://www.riicweddingplanner.com/blog)
12:51:56	1835324/1835324	---MCZ	200	added ('OK')	text/html	etag:W/%22e54a8d8157a64c9d27f0845bf58e7915%22	https://www.riicweddingplanner.com/post/v%c3%a0i-m%e1%ba%abu-chuy%e1%bb%87n-v%e1%bb%81-veil-kh%c4%83n-voan-c%c3%b4-d%c3%a2u	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/post/v%c3%a0i-m%e1%ba%abu-chuy%e1%bb%87n-v%e1%bb%81-veil-kh%c4%83n-voan-c%c3%b4-d%c3%a2u.html	(from https://www.riicweddingplanner.com/blog)
12:52:00	1794855/1794855	---MCZ	200	added ('OK')	text/html	etag:W/%22e5d47e25f3ee12346274af652eedfe53%22	https://www.riicweddingplanner.com/post/intimate-wedding-v%e1%ba%abn-%c4%91%c6%b0%e1%bb%a3c-l%c3%b2ng-ph%e1%bb%a5-huynh	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/post/intimate-wedding-v%e1%ba%abn-%c4%91%c6%b0%e1%bb%a3c-l%c3%b2ng-ph%e1%bb%a5-huynh.html	(from https://www.riicweddingplanner.com/blog)
12:52:02	1773229/1773229	---MCZ	200	added ('OK')	text/html	etag:W/%22dbdd32d03c50b570aefa90097490385e%22	https://www.riicweddingplanner.com/post/7c8519d5	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/post/7c8519d5.html	(from https://www.riicweddingplanner.com/blog)
12:52:05	1800073/1800073	---MCZ	200	added ('OK')	text/html	etag:W/%224565aea63ac56b2bf1cf2da6f4bdbeae%22	https://www.riicweddingplanner.com/post/ff1c86eb	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/post/ff1c86eb.html	(from https://www.riicweddingplanner.com/blog)
12:52:08	856384/856384	---MCZ	200	added ('OK')	application/javascript	etag:W/%229e9662ff9efc48c1028614a779a28131%22	https://static.parastorage.com/services/communities-blog-ooi/1.2932.0/BlogViewerWidgetNoCss.bundle.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/communities-blog-ooi/1.2932.0/BlogViewerWidgetNoCss.bundle.min.js	(from https://www.riicweddingplanner.com/blog)
12:52:08	40949/40949	---M--	200	added ('OK')	image/png	etag:%22d6793e194624ea8a9de511b9e7c63bf0%22	https://static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/sloppyframe.d2412ec4.png	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/sloppyframe.d2412ec4.png	(from https://www.riicweddingplanner.com/contact-3)
12:52:09	1876297/1876297	---MCZ	200	added ('OK')	text/html	etag:W/%22ffc1362b1a6b00c82c397f2103c6193a%22	https://www.riicweddingplanner.com/post/frequently-asked-questions-by-the-bride-and-groom	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/post/frequently-asked-questions-by-the-bride-and-groom.html	(from https://www.riicweddingplanner.com/blog)
12:52:09	0/0	---MCZ	200	added ('OK')	text/css	etag:W/%229eecb7db59d16c80417c72d1e1f4fbf1%22	https://static.parastorage.com/services/form-app/1.2037.0/client-viewer/2797.chunk.min.css	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/client-viewer/2797.chunk.min.css	(from https://www.riicweddingplanner.com/contact-3)
12:52:09	22162/22162	---M-Z	200	added ('OK')	application/javascript	etag:W/%2280dc790ce03f0618cca204a18a7a805b%22	https://static.parastorage.com/services/form-app/1.2037.0/client-viewer/5923.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/client-viewer/5923.chunk.min.js	(from https://www.riicweddingplanner.com/contact-3)
12:52:09	5856/5856	---MCZ	200	added ('OK')	application/javascript	etag:W/%223f05623bc5835c4473b00c0ef3bf20b3%22	https://static.parastorage.com/services/form-app/1.2037.0/client-viewer/4660.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/client-viewer/4660.chunk.min.js	(from https://www.riicweddingplanner.com/contact-3)
12:52:09	39880/39880	---M-Z	200	added ('OK')	application/javascript	etag:W/%22acbe29faa4131354dbc4a6724d8a1ebb%22	https://static.parastorage.com/services/form-app/1.2037.0/client-viewer/7367.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/client-viewer/7367.chunk.min.js	(from https://www.riicweddingplanner.com/contact-3)
12:52:10	11360/11360	---MCZ	200	added ('OK')	application/javascript	etag:W/%22555d4371dbfd61d5ebef40558570e41c%22	https://static.parastorage.com/services/form-app/1.2037.0/client-viewer/5995.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/client-viewer/5995.chunk.min.js	(from https://www.riicweddingplanner.com/contact-3)
12:52:10	133537/133537	---M-Z	200	added ('OK')	application/javascript	etag:W/%2275af7059984348896f03fc9c325770b9%22	https://static.parastorage.com/services/form-app/1.2037.0/client-viewer/4984.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/client-viewer/4984.chunk.min.js	(from https://www.riicweddingplanner.com/contact-3)
12:52:10	292/292	---M-Z	200	added ('OK')	application/javascript	etag:W/%229d3962ec7f275c1df6e6c37e0b70747d%22	https://static.parastorage.com/services/form-app/1.2037.0/client-viewer/form-app-contacts-phone.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/client-viewer/form-app-contacts-phone.chunk.min.js	(from https://www.riicweddingplanner.com/contact-3)
12:52:10	19255/19255	---MCZ	200	added ('OK')	application/javascript	etag:W/%2250267bd2b997c86e4454bde663f8f203%22	https://static.parastorage.com/services/form-app/1.2037.0/client-viewer/form-app-checkbox-group.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/client-viewer/form-app-checkbox-group.chunk.min.js	(from https://www.riicweddingplanner.com/contact-3)
12:52:10	30134/30134	---M-Z	200	added ('OK')	application/javascript	etag:W/%221eee9119d4e6d1ae36b61c865a1be3e2%22	https://static.parastorage.com/services/form-app/1.2037.0/client-viewer/8988.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/client-viewer/8988.chunk.min.js	(from https://www.riicweddingplanner.com/contact-3)
12:52:11	2810/2810	---M-Z	200	added ('OK')	application/javascript	etag:W/%221c80ac24e3bc08cc907b1211aa0f538d%22	https://static.parastorage.com/services/form-app/1.2037.0/client-viewer/form-app-dropdown.chunk.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/client-viewer/form-app-dropdown.chunk.min.js	(from https://www.riicweddingplanner.com/contact-3)
12:52:12	9/9	---M--	403	error ('Forbidden')	text/plain	date:Sat,%2006%20Sep%202025%2005:52:10%20GMT	https://static.wixstatic.com/media/57593f_7a2eef5a0de4415e9ec08d47e0765487~mv2.jpg/v1/fill/w_134,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/57593f_7a2eef5a0de4415e9ec08d47e0765487~mv2.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_7a2eef5a0de4415e9ec08d47e0765487_mv2.jpg/v1/fill/w_134,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/57593f_7a2eef5a0de4415e9ec08d47e0765487_mv2.d8.delayed	(from https://www.riicweddingplanner.com/contact-3)
12:52:12	725/725	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Sep%202025%2005:52:10%20GMT	https://static.wixstatic.com/media/0fdef751204647a3bbd7eaa2827ed4f9.png/v1/fill/w_23,h_23,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/0fdef751204647a3bbd7eaa2827ed4f9.png	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/0fdef751204647a3bbd7eaa2827ed4f9.png/v1/fill/w_23,h_23,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/0fdef751204647a3bbd7eaa2827ed4f9.png	(from https://www.riicweddingplanner.com/contact-3)
12:52:12	819/819	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Sep%202025%2005:52:11%20GMT	https://static.wixstatic.com/media/01c3aff52f2a4dffa526d7a9843d46ea.png/v1/fill/w_23,h_23,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/01c3aff52f2a4dffa526d7a9843d46ea.png	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/01c3aff52f2a4dffa526d7a9843d46ea.png/v1/fill/w_23,h_23,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/01c3aff52f2a4dffa526d7a9843d46ea.png	(from https://www.riicweddingplanner.com/contact-3)
12:52:13	851/851	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Sep%202025%2005:52:11%20GMT	https://static.wixstatic.com/media/57593f_e3285654e5984c55967eff855cd5c9e1~mv2.png/v1/fill/w_23,h_23,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/57593f_e3285654e5984c55967eff855cd5c9e1~mv2.png	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_e3285654e5984c55967eff855cd5c9e1_mv2.png/v1/fill/w_23,h_23,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/57593f_e3285654e5984c55967eff855cd5c9e1_mv2.png	(from https://www.riicweddingplanner.com/contact-3)
12:52:13	629/629	---M--	200	added ('OK')	image/png	etag:%22059c262e4edba65adb70961078ee428e%22	https://static.parastorage.com/services/linguist-flags/1.961.0/assets/flags/square/VNM.png	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/linguist-flags/1.961.0/assets/flags/square/VNM.png	(from https://www.riicweddingplanner.com/contact-3)
12:52:14	835856/835856	---M-Z	200	added ('OK')	application/javascript	etag:W/%222735aa8ab98cb609bef98db5abefe61d%22	https://static.parastorage.com/services/form-app/1.2037.0/FormViewerWidgetNoCss.bundle.min.js	C:/Riic-Wedding-Web/RiicWeddingClone/static.parastorage.com/services/form-app/1.2037.0/FormViewerWidgetNoCss.bundle.min.js	(from https://www.riicweddingplanner.com/contact-3)
12:52:17	384475/384475	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Sep%202025%2005:52:15%20GMT	https://static.wixstatic.com/media/57593f_f89a635a96d74e279e803319563bdcff~mv2.png/v1/fill/w_462,h_258,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202024-09-08%20at%2012_21_00.png	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_f89a635a96d74e279e803319563bdcff_mv2.png/v1/fill/w_462,h_258,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202024-09-08%20at%2012_21_00.png	(from https://www.riicweddingplanner.com/testimonials-1)
12:52:17	1746054/1746054	---MCZ	200	added ('OK')	text/html	etag:W/%22375dc7013703e5b88554ea2d579036f9%22	https://www.riicweddingplanner.com/tiec-cuoi-jonathan-tracy	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/tiec-cuoi-jonathan-tracy.html	(from https://www.riicweddingplanner.com/testimonials-1)
12:52:17	295346/295346	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Sep%202025%2005:52:15%20GMT	https://static.wixstatic.com/media/57593f_4b1302fc4e044ef7afced20e9c33afc5~mv2.png/v1/fill/w_462,h_258,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screen%20Shot%202024-09-10%20at%2015_05_32.png	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_4b1302fc4e044ef7afced20e9c33afc5_mv2.png/v1/fill/w_462,h_258,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screen%20Shot%202024-09-10%20at%2015_05_32.png	(from https://www.riicweddingplanner.com/testimonials-1)
12:52:17	342698/342698	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Sep%202025%2005:52:15%20GMT	https://static.wixstatic.com/media/57593f_9519541f5d78467389df90aee369ce92~mv2.png/v1/crop/x_0,y_159,w_1688,h_943/fill/w_462,h_258,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202024-09-08%20at%2012_32_03.png	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_9519541f5d78467389df90aee369ce92_mv2.png/v1/crop/x_0,y_159,w_1688,h_943/fill/w_462,h_258,al_c,q_85,usm_0.66_1.00_0.01,enc_av/Screenshot%202024-09-08%20at%2012_32_03.df.del	(from https://www.riicweddingplanner.com/testimonials-1)
12:52:18	43960/43960	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:52:16%20GMT	https://static.wixstatic.com/media/57593f_75f4754d5a294bde92468fa357634624~mv2.jpg/v1/fill/w_562,h_376,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/041124-275_JPG.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_75f4754d5a294bde92468fa357634624_mv2.jpg/v1/fill/w_562,h_376,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/041124-275_JPG.jpg	(from https://www.riicweddingplanner.com/testimonials-1)
12:52:21	1588795/1588795	---MCZ	200	added ('OK')	text/html	etag:W/%22f111a40f31c05cf7cb2612d447af8903%22	https://www.riicweddingplanner.com/khuong-thao-anniversary	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/khuong-thao-anniversary.html	(from https://www.riicweddingplanner.com/testimonials-1)
12:52:23	48076/48076	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:52:21%20GMT	https://static.wixstatic.com/media/57593f_324afc1b09a54990af8e7e6fadcd5c2c~mv2.jpg/v1/fill/w_462,h_369,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/JL%20(150)_edited.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_324afc1b09a54990af8e7e6fadcd5c2c_mv2.jpg/v1/fill/w_462,h_369,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/JL%20(150)_edited.jpg	(from https://www.riicweddingplanner.com/testimonials-1)
12:52:24	1741983/1741983	---MCZ	200	added ('OK')	text/html	etag:W/%22b783c8b105d1dff0ed94880ae73e1903%22	https://www.riicweddingplanner.com/tiec-cuoi-jenny-luke	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/tiec-cuoi-jenny-luke.html	(from https://www.riicweddingplanner.com/testimonials-1)
12:52:24	54358/54358	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:52:22%20GMT	https://static.wixstatic.com/media/57593f_427921a099f247638df83e5204bef7b6~mv2.jpg/v1/crop/x_266,y_0,w_5839,h_4777/fill/w_462,h_378,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/BL123.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_427921a099f247638df83e5204bef7b6_mv2.jpg/v1/crop/x_266,y_0,w_5839,h_4777/fill/w_462,h_378,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/BL123.jpg	(from https://www.riicweddingplanner.com/testimonials-2)
12:52:27	1549571/1549571	---MCZ	200	added ('OK')	text/html	etag:W/%2221eeb8bae85245734ef585944b0e3a9a%22	https://www.riicweddingplanner.com/the-wedding-of-rex-dinh	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/the-wedding-of-rex-dinh.html	(from https://www.riicweddingplanner.com/testimonials-2)
12:52:28	50888/50888	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:52:26%20GMT	https://static.wixstatic.com/media/57593f_f0be73d364604dea9f2030f52f23e3a2~mv2.jpg/v1/fill/w_562,h_376,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/DSC02096.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_f0be73d364604dea9f2030f52f23e3a2_mv2.jpg/v1/fill/w_562,h_376,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/DSC02096.jpg	(from https://www.riicweddingplanner.com/testimonials-2)
12:52:29	1726246/1726246	---MCZ	200	added ('OK')	text/html	etag:W/%22512f832321d18cb1b3367fcd7df22ad9%22	https://www.riicweddingplanner.com/the-wedding-of-luke-na	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/the-wedding-of-luke-na.html	(from https://www.riicweddingplanner.com/testimonials-2)
12:52:29	54202/54202	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:52:27%20GMT	https://static.wixstatic.com/media/57593f_8b86c37f431e461a92f8964c33b8c81b~mv2.jpg/v1/fill/w_462,h_305,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/DSCF2765.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_8b86c37f431e461a92f8964c33b8c81b_mv2.jpg/v1/fill/w_462,h_305,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/DSCF2765.jpg	(from https://www.riicweddingplanner.com/testimonials-2)
12:52:35	1899910/1899910	---MCZ	200	added ('OK')	text/html	etag:W/%2225c393fd701897c4249ec28c9a0135e4%22	https://www.riicweddingplanner.com/the-wedding-of-hoang-vy	C:/Riic-Wedding-Web/RiicWeddingClone/www.riicweddingplanner.com/the-wedding-of-hoang-vy.html	(from https://www.riicweddingplanner.com/testimonials-2)
12:52:35	3808/3808	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Sep%202025%2005:52:33%20GMT	https://static.wixstatic.com/media/57593f_f12d6bcc60f04e1eb60b0e6841cfe871~mv2.png/v1/fill/w_43,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/57593f_f12d6bcc60f04e1eb60b0e6841cfe871~mv2.png	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_f12d6bcc60f04e1eb60b0e6841cfe871_mv2.png/v1/fill/w_43,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/57593f_f12d6bcc60f04e1eb60b0e6841cfe871_mv2.png	(from https://www.riicweddingplanner.com/our-works-traditional-ceremony-page-1)
12:52:36	47910/47910	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:52:34%20GMT	https://static.wixstatic.com/media/57593f_2a8e269cdf0842718f7f36264bf3e07e~mv2.jpg/v1/fill/w_327,h_436,fp_0.49_0.43,q_90,enc_avif,quality_auto/57593f_2a8e269cdf0842718f7f36264bf3e07e~mv2.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_2a8e269cdf0842718f7f36264bf3e07e_mv2.jpg/v1/fill/w_327,h_436,fp_0.49_0.43,q_90,enc_avif,quality_auto/57593f_2a8e269cdf0842718f7f36264bf3e07e_mv2.jpg	(from https://www.riicweddingplanner.com/our-works-traditional-ceremony-page-1)
12:52:37	35772/35772	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Sep%202025%2005:52:35%20GMT	https://static.wixstatic.com/media/57593f_a09fe5181fe94b6bae918a943d931877~mv2.jpg/v1/fill/w_327,h_436,fp_0.46_0.39,q_90,enc_avif,quality_auto/57593f_a09fe5181fe94b6bae918a943d931877~mv2.jpg	C:/Riic-Wedding-Web/RiicWeddingClone/static.wixstatic.com/media/57593f_a09fe5181fe94b6bae918a943d931877_mv2.jpg/v1/fill/w_327,h_436,fp_0.46_0.39,q_90,enc_avif,quality_auto/57593f_a09fe5181fe94b6bae918a943d931877_mv2.jpg	(from https://www.riicweddingplanner.com/our-works-traditional-ceremony-page-1)
